date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:27	182677/182677	---M--	200	added ('OK')	image/png	etag:%22FC5B7A13EE70AF5F47069EEC2C9D90AA%22	https://os.alipayobjects.com/rmsportal/dCgVzFLjenQsgWT.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/dCgVzFLjenQsgWT.png	(from https://antv.alipay.com/chart/details/color-map.html)
14:49:27	70153/70153	---M--	200	added ('OK')	image/png	etag:%222A2B712791B3B2117D04459873595FEB%22	https://os.alipayobjects.com/rmsportal/nbdQjrGfLveruGA.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/nbdQjrGfLveruGA.png	(from https://antv.alipay.com/chart/details/color-map.html)
14:49:28	151870/151870	---M--	200	added ('OK')	image/jpeg	etag:%22DE424D702E72BCB25FDF33847230FED5%22	https://os.alipayobjects.com/rmsportal/FnvUGbKsEPqztPm.jpg	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/FnvUGbKsEPqztPm.jpg	(from https://antv.alipay.com/chart/details/treemap.html)
14:49:28	47063/47063	---M--	200	added ('OK')	image/png	etag:%229F9B422F4053E903AF90846EC1E5932B%22	https://os.alipayobjects.com/rmsportal/VmNFvGKUweJEykK.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/VmNFvGKUweJEykK.png	(from https://antv.alipay.com/chart/details/treemap.html)
14:49:30	12490/12490	---M--	200	added ('OK')	image/png	etag:%22CC7ED59BF6BDD664B631F7851556E8E5%22	https://os.alipayobjects.com/rmsportal/UCqFUhWcZgDJsDH.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/UCqFUhWcZgDJsDH.png	(from https://antv.alipay.com/chart/details/k-chart.html)
14:49:30	83759/83759	---M--	200	added ('OK')	image/png	etag:%221C0BB4E6A02AC00A95B64BDC35E8C918%22	https://os.alipayobjects.com/rmsportal/MStSmyHgGeUbJJi.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/MStSmyHgGeUbJJi.png	(from https://antv.alipay.com/chart/details/stem-leaf.html)
14:49:30	194357/194357	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2003:18:10%20GMT	https://t.alipayobjects.com/images/rmsweb/T1XwFjXaRiXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/rmsweb/T1XwFjXaRiXXXXXXXX.png	(from https://antv.alipay.com/chart/details/stem-leaf.html)
14:49:30	645869/645869	---M--	200	added ('OK')	image/png	etag:%227329655D591D8293F13CA86DEA962911%22	https://os.alipayobjects.com/rmsportal/KuYPevLQPaKCwUQ.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/KuYPevLQPaKCwUQ.png	(from https://antv.alipay.com/chart/details/color-map.html)
14:49:30	25868/25868	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Dec%202015%2012:03:57%20GMT	https://t.alipayobjects.com/images/T1FtFkXXXlXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1FtFkXXXlXXXXXXXX.png	(from https://antv.alipay.com/chart/details/k-chart.html)
14:49:30	24581/24581	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Dec%202015%2012:11:43%20GMT	https://t.alipayobjects.com/images/T1cLlkXklXXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1cLlkXklXXXXXXXXX.png	(from https://antv.alipay.com/chart/details/k-chart.html)
14:49:30	1493/1493	---M-Z	200	added ('OK')	text/css	date:Tue,%2012%20Jan%202016%2009:08:53%20GMT	https://os.alipayobjects.com/rmsportal/UBXCMkzNVlaZYNs.css	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/UBXCMkzNVlaZYNs.css	(from https://antv.alipay.com/chart/details/k-chart.html)
14:49:31	7871/7871	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2013%20Jan%202016%2003:28:21%20GMT	https://as.alipayobjects.com/g/datavis/g-plugin-range/0.0.6/index.js	G:/wamp/eCharts3/ali%20G2/antv/AntV/as.alipayobjects.com/g/datavis/g-plugin-range/0.0.6/index.js	(from https://antv.alipay.com/chart/details/k-chart.html)
14:49:31	20019/20019	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jan%202016%2008:37:37%20GMT	https://t.alipayobjects.com/images/T1cj0kXcpeXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1cj0kXcpeXXXXXXXX.png	(from https://antv.alipay.com/chart/details/regressioncurve.html)
14:49:31	34136/34136	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jan%202016%2009:15:00%20GMT	https://t.alipayobjects.com/images/T1r7pkXjRbXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1r7pkXjRbXXXXXXXX.png	(from https://antv.alipay.com/chart/details/regressioncurve.html)
14:49:32	49192/49192	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jan%202016%2009:32:37%20GMT	https://t.alipayobjects.com/images/T1OP0kXcpeXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1OP0kXcpeXXXXXXXX.png	(from https://antv.alipay.com/chart/details/regressioncurve.html)
14:49:32	14770/14770	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202015%2002:01:08%20GMT	https://t.alipayobjects.com/images/T192XkXiJmXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T192XkXiJmXXXXXXXX.png	(from https://antv.alipay.com/chart/details/boxplot.html)
14:49:32	21275/21275	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Dec%202015%2003:55:40%20GMT	https://t.alipayobjects.com/images/T14e0kXoNnXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T14e0kXoNnXXXXXXXX.png	(from https://antv.alipay.com/chart/details/boxplot.html)
14:49:32	49243/49243	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Nov%202015%2009:47:52%20GMT	https://t.alipayobjects.com/images/T1txXjXaVfXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1txXjXaVfXXXXXXXX.png	(from https://antv.alipay.com/chart/details/dot-map.html)
14:49:32	41303/41303	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Dec%202015%2006:07:45%20GMT	https://t.alipayobjects.com/images/T1i_JjXk8bXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1i_JjXk8bXXXXXXXX.png	(from https://antv.alipay.com/chart/details/dot-map.html)
14:49:33	102011/102011	---M--	200	added ('OK')	image/png	etag:%22F8BEA16F7885F99EF60A67750AA89180%22	https://os.alipayobjects.com/rmsportal/XKeijYcqHgbSLHN.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/XKeijYcqHgbSLHN.png	(from https://antv.alipay.com/chart/details/heatmap.html)
14:49:33	225992/225992	---M--	200	added ('OK')	image/png	etag:%22DAEF2E80367FF57B21A35FFD6CF1B7F1%22	https://os.alipayobjects.com/rmsportal/JeleDrjVnkyfPpS.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/JeleDrjVnkyfPpS.png	(from https://antv.alipay.com/chart/details/heatmap.html)
14:49:33	968836/968836	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Dec%202015%2007:28:00%20GMT	https://t.alipayobjects.com/images/T1C9BjXXJiXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1C9BjXXJiXXXXXXXX.png	(from https://antv.alipay.com/chart/details/dot-map.html)
14:49:33	108035/108035	---M--	200	added ('OK')	image/png	etag:%22C131B39762B7B74641D28F04EB8575A4%22	https://os.alipayobjects.com/rmsportal/dbxsqRSCIYXcEeW.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/os.alipayobjects.com/rmsportal/dbxsqRSCIYXcEeW.png	(from https://antv.alipay.com/chart/details/heatmap.html)
14:49:34	24098/24098	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jan%202016%2009:45:25%20GMT	https://t.alipayobjects.com/images/T1BjJkXcxgXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1BjJkXcxgXXXXXXXX.png	(from https://antv.alipay.com/chart/details/distributioncurve.html)
14:49:34	22975/22975	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jan%202016%2009:48:57%20GMT	https://t.alipayobjects.com/images/T1AjNkXjNfXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/T1AjNkXjNfXXXXXXXX.png	(from https://antv.alipay.com/chart/details/distributioncurve.html)
14:49:35	830525/830525	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Oct%202015%2006:00:41%20GMT	https://t.alipayobjects.com/images/rmsweb/T1lhpiXkpfXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/rmsweb/T1lhpiXkpfXXXXXXXX.png	(from https://antv.alipay.com/chart/details/heatmap.html)
14:49:35	47381/47381	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Oct%202015%2002:27:49%20GMT	https://t.alipayobjects.com/images/rmsweb/T184NiXaNcXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/rmsweb/T184NiXaNcXXXXXXXX.png	(from https://antv.alipay.com/chart/details/gauge.html)
14:49:35	4075/4075	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Sep%202015%2010:13:08%20GMT	https://t.alipayobjects.com/images/rmsweb/T1YohhXd4bXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/rmsweb/T1YohhXd4bXXXXXXXX.png	(from https://os.alipayobjects.com/rmsportal/UBXCMkzNVlaZYNs.css)
14:49:35	114882/114882	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Oct%202015%2003:33:29%20GMT	https://t.alipayobjects.com/images/rmsweb/T1nLXiXaxeXXXXXXXX.png	G:/wamp/eCharts3/ali%20G2/antv/AntV/t.alipayobjects.com/images/rmsweb/T1nLXiXaxeXXXXXXXX.png	(from https://antv.alipay.com/chart/details/gauge.html)
